student_id,age,gender,ethnicity,parental_education,family_income,school_type,school_region,study_hours_per_week,attendance_rate,extracurricular_activities,sports_participation,tutoring_sessions,parental_involvement,internet_access,has_laptop,sleep_hours,stress_level,motivation_score,reading_score,writing_score,math_score,science_score,overall_gpa,passed
STU07211,15,M,D,bachelor,middle,private,urban,15.5,75.7,3,no,20,medium,yes,yes,4.5,10.0,3.5,74.7,59.0,57.9,59.7,2.53,1
STU07212,20,F,B,some_college,middle,public,suburban,3.3,93.8,0,yes,1,high,no,yes,8.2,5.0,9.3,81.0,89.2,100.0,83.5,3.64,1
STU07213,16,F,D,high_school,high,private,suburban,6.3,84.2,1,no,13,medium,yes,yes,6.1,6.7,1.3,42.3,64.0,61.5,60.7,2.47,1
STU07214,17,F,A,bachelor,middle,private,rural,13.2,76.4,3,no,19,high,yes,yes,4.6,9.5,8.3,68.1,67.0,80.1,72.8,2.86,1
STU07215,17,M,D,some_college,middle,public,urban,18.5,78.5,1,no,14,medium,yes,yes,8.3,6.1,5.7,83.2,91.3,79.2,100.0,3.62,1
STU07216,21,M,D,bachelor,middle,charter,urban,7.3,90.9,1,no,8,medium,yes,yes,7.2,1.1,6.9,87.5,80.5,98.1,80.6,3.36,1
STU07217,17,M,C,some_college,high,private,suburban,3.3,72.8,4,no,6,low,yes,no,7.7,5.8,6.4,77.1,61.8,77.7,71.7,2.73,1
STU07218,17,Non-binary,B,bachelor,middle,public,suburban,17.5,82.0,2,yes,19,low,yes,yes,9.2,6.4,5.9,55.0,72.0,85.3,87.6,2.97,1
STU07219,17,F,B,high_school,high,public,suburban,0.9,92.2,0,yes,0,high,yes,yes,8.2,3.4,10.0,75.3,61.6,67.8,76.7,2.84,1
STU07220,18,F,B,bachelor,middle,public,urban,14.7,99.8,0,yes,4,high,no,no,8.6,5.6,9.9,89.4,85.8,100.0,94.4,3.86,1
STU07221,22,F,C,bachelor,middle,public,rural,0.0,81.0,4,yes,7,medium,yes,yes,7.5,4.5,6.7,83.0,84.2,76.2,75.5,3.39,1
STU07222,19,F,A,some_college,middle,public,suburban,10.3,72.4,1,no,20,medium,no,yes,9.7,8.5,6.0,34.1,51.6,49.2,46.0,1.83,0
STU07223,18,F,A,phd,low,public,rural,9.5,81.3,2,no,19,high,yes,no,7.6,5.4,8.9,86.7,71.1,100.0,96.4,3.54,1
STU07224,20,M,B,high_school,middle,public,rural,5.8,100.0,3,yes,11,medium,yes,no,5.4,9.1,8.7,61.9,44.6,73.7,71.0,2.55,1
STU07225,21,M,B,none,middle,public,rural,18.6,85.9,1,no,6,low,yes,yes,5.2,6.8,5.2,58.5,79.1,65.2,76.1,2.72,1
STU07226,15,M,B,bachelor,middle,public,suburban,11.0,93.0,0,yes,8,medium,yes,yes,8.1,4.9,5.7,70.4,100.0,86.4,87.4,3.38,1
STU07227,24,F,D,bachelor,middle,charter,suburban,10.5,80.1,1,no,20,medium,yes,yes,6.0,5.6,3.7,72.9,70.2,70.8,82.8,3.06,1
STU07228,25,F,A,high_school,middle,charter,suburban,9.0,77.6,3,no,5,high,yes,yes,7.3,1.7,6.8,88.7,85.6,95.6,98.5,3.79,1
STU07229,21,F,E,high_school,high,public,suburban,6.8,75.2,5,no,14,low,yes,yes,7.8,5.1,5.8,83.7,51.4,86.6,92.2,3.14,1
STU07230,21,F,D,high_school,low,public,suburban,20.6,82.3,5,yes,13,low,no,no,6.6,5.1,6.7,78.7,96.2,96.4,94.6,3.83,1
STU07231,22,F,C,high_school,high,charter,suburban,9.1,94.2,5,yes,0,low,yes,yes,5.7,7.4,8.9,81.7,79.6,88.3,71.6,3.23,1
STU07232,19,M,D,some_college,middle,public,urban,22.1,76.3,0,yes,7,high,yes,yes,5.7,8.1,8.7,98.4,98.6,100.0,94.1,3.84,1
STU07233,19,M,C,high_school,middle,private,urban,5.5,92.0,3,no,16,low,yes,yes,6.7,3.8,7.1,92.4,93.1,92.3,100.0,3.8,1
STU07234,18,F,C,some_college,low,public,urban,10.2,73.2,2,no,12,low,yes,no,7.6,7.2,4.3,66.5,78.0,100.0,84.8,3.55,1
STU07235,16,F,B,bachelor,low,public,suburban,7.7,79.4,1,no,8,medium,yes,no,5.5,4.8,4.5,67.9,71.0,80.8,49.3,2.66,1
STU07236,24,F,D,bachelor,middle,public,suburban,6.7,84.8,4,yes,19,low,yes,yes,9.5,4.2,6.5,62.5,63.7,57.0,59.3,2.39,1
STU07237,18,M,A,master,high,public,urban,11.8,89.7,5,no,1,high,yes,yes,7.7,3.2,7.7,100.0,82.2,83.7,100.0,3.6,1
STU07238,18,Non-binary,C,high_school,middle,private,suburban,20.5,82.8,1,yes,20,high,yes,yes,7.5,3.9,7.6,100.0,88.8,79.3,99.2,3.64,1
STU07239,25,F,A,none,low,charter,rural,16.8,84.4,1,no,19,medium,yes,no,7.0,4.0,3.4,96.6,86.5,95.0,100.0,3.75,1
STU07240,20,F,C,high_school,high,public,urban,11.5,77.5,2,yes,17,medium,yes,yes,7.2,5.4,3.9,86.9,80.9,95.2,72.5,3.39,1
STU07241,21,M,C,high_school,high,public,rural,3.2,84.6,2,yes,18,medium,yes,yes,7.5,3.3,4.9,63.9,67.5,57.4,59.0,2.54,1
STU07242,17,F,B,some_college,middle,private,urban,12.9,84.9,5,no,13,high,yes,no,7.2,5.2,7.6,73.3,85.1,73.8,100.0,3.34,1
STU07243,18,F,B,none,low,private,suburban,5.9,84.6,2,yes,18,medium,no,no,8.7,2.7,5.3,79.8,78.9,89.3,78.7,3.48,1
STU07244,23,F,D,bachelor,middle,public,rural,5.7,89.1,4,no,5,high,yes,yes,8.6,5.4,9.3,86.8,80.8,86.5,90.9,3.31,1
STU07245,19,F,B,phd,high,public,urban,17.2,79.2,3,yes,16,low,yes,yes,7.3,3.5,3.3,84.4,100.0,89.8,84.0,3.69,1
STU07246,16,F,A,high_school,low,public,rural,1.9,89.3,2,no,9,medium,yes,yes,6.2,5.3,3.3,58.6,69.0,71.0,58.2,2.69,1
STU07247,24,F,B,none,low,public,suburban,9.7,87.0,3,no,13,low,no,yes,6.0,5.0,4.2,60.3,71.8,72.9,72.3,3.04,1
STU07248,19,F,E,bachelor,middle,private,rural,14.2,82.7,0,no,0,medium,yes,yes,7.1,3.9,4.5,79.7,83.0,71.0,97.4,3.52,1
STU07249,22,M,D,bachelor,middle,charter,urban,15.5,76.1,4,no,14,low,no,yes,6.8,4.9,3.3,89.7,59.5,98.7,84.3,3.48,1
STU07250,18,M,C,none,low,private,urban,1.4,100.0,1,no,12,low,yes,yes,7.8,4.9,4.8,84.4,88.9,83.1,87.4,3.28,1
STU07251,21,M,D,bachelor,middle,public,suburban,21.5,95.6,4,no,15,medium,yes,yes,9.1,9.1,5.8,83.4,100.0,100.0,100.0,3.95,1
STU07252,23,F,D,high_school,high,private,suburban,13.0,71.2,2,no,18,high,yes,yes,7.5,5.1,3.9,89.4,84.3,95.8,78.7,3.31,1
STU07253,24,M,D,bachelor,high,public,rural,12.2,85.9,1,no,9,low,yes,yes,6.2,6.5,4.0,93.6,83.4,90.6,73.6,3.22,1
STU07254,17,M,D,bachelor,low,public,suburban,2.5,95.1,1,yes,9,low,yes,yes,5.6,7.2,6.1,75.9,68.4,64.1,75.6,2.84,1
STU07255,22,F,D,high_school,high,public,urban,6.3,86.1,5,yes,13,high,no,yes,6.9,2.6,5.9,88.2,94.3,100.0,94.0,3.55,1
STU07256,25,F,C,high_school,middle,public,suburban,8.2,80.5,2,yes,0,medium,yes,yes,7.4,4.5,3.9,72.8,76.6,73.2,80.6,2.82,1
STU07257,22,M,B,bachelor,middle,charter,suburban,11.2,77.0,3,no,4,high,yes,no,5.9,4.9,5.4,67.3,82.3,78.9,85.7,3.12,1
STU07258,16,M,A,some_college,low,private,urban,12.0,83.1,4,yes,8,high,yes,yes,7.1,7.7,3.4,74.9,61.0,68.7,54.2,2.55,1
STU07259,17,F,A,master,high,public,suburban,10.6,81.1,5,no,0,high,yes,yes,8.6,5.9,10.0,83.1,63.9,78.1,76.8,2.96,1
STU07260,17,M,C,some_college,low,public,suburban,18.6,82.6,2,yes,15,high,no,no,6.5,3.3,7.6,63.4,71.6,86.5,87.7,2.86,1
STU07261,16,M,E,bachelor,low,public,suburban,8.1,85.5,3,no,14,high,yes,no,6.9,3.4,10.0,78.8,92.7,52.3,98.9,3.18,1
STU07262,23,M,D,bachelor,middle,public,urban,12.5,87.3,3,no,13,high,no,yes,8.0,3.1,6.3,89.0,88.5,86.3,87.4,3.68,1
STU07263,25,M,D,bachelor,high,private,urban,19.0,92.8,4,no,12,medium,yes,yes,8.9,6.2,5.1,93.7,95.3,98.2,91.1,3.75,1
STU07264,20,F,D,high_school,middle,charter,suburban,7.0,76.5,2,yes,9,low,yes,no,7.9,4.0,3.2,74.9,74.7,63.2,61.7,2.9,1
STU07265,21,M,E,high_school,middle,public,urban,2.1,81.2,0,no,9,medium,yes,yes,5.3,6.8,6.4,44.8,56.2,70.8,61.1,2.64,1
STU07266,23,F,D,some_college,high,private,suburban,9.2,91.9,3,no,3,high,yes,yes,8.8,4.4,5.5,100.0,100.0,88.5,100.0,4.0,1
STU07267,19,M,B,high_school,high,private,urban,16.7,75.8,0,yes,19,medium,yes,yes,6.3,4.9,3.9,67.2,99.5,91.4,89.0,3.57,1
STU07268,20,M,C,none,high,public,suburban,11.1,64.3,3,no,13,high,yes,yes,6.5,6.3,9.0,62.2,58.3,82.2,59.6,2.68,1
STU07269,21,M,C,none,low,public,urban,13.0,97.9,1,no,14,high,no,yes,5.5,7.6,5.9,87.8,96.9,99.8,87.2,3.67,1
STU07270,18,F,B,master,high,public,suburban,4.8,91.7,0,yes,8,medium,yes,no,6.4,3.4,6.3,100.0,75.7,100.0,97.1,3.8,1
STU07271,15,M,B,bachelor,middle,public,urban,1.6,90.0,1,no,4,medium,yes,yes,7.4,4.0,5.9,83.7,88.1,77.9,95.1,3.41,1
STU07272,21,M,B,bachelor,middle,private,suburban,14.8,87.1,0,yes,4,medium,yes,yes,5.6,4.5,6.3,71.2,100.0,100.0,93.9,3.89,1
STU07273,24,M,B,phd,low,public,suburban,13.5,77.1,5,no,2,medium,yes,no,6.8,5.4,1.7,88.6,82.8,80.2,84.7,3.41,1
STU07274,15,F,B,bachelor,middle,private,suburban,5.8,64.6,2,no,4,low,yes,yes,5.2,7.0,2.6,62.3,77.6,44.4,41.7,2.29,1
STU07275,17,M,E,some_college,low,public,urban,3.1,86.8,1,yes,10,medium,yes,no,7.7,3.1,8.9,84.6,79.1,76.2,81.6,3.25,1
STU07276,17,F,B,some_college,middle,public,rural,9.8,80.9,3,yes,14,high,no,yes,6.5,2.4,6.0,88.4,62.5,72.2,79.8,3.02,1
STU07277,23,F,D,bachelor,low,public,urban,10.2,83.1,0,no,9,medium,no,yes,7.3,3.9,6.0,55.1,72.4,79.2,79.9,2.64,1
STU07278,20,F,A,master,middle,private,suburban,4.5,89.9,3,yes,11,low,yes,yes,6.3,5.7,6.5,45.7,52.3,73.2,70.0,2.6,1
STU07279,20,F,E,bachelor,low,public,suburban,10.0,93.9,0,yes,3,low,yes,no,7.3,3.6,3.9,71.7,92.9,79.4,91.2,3.03,1
STU07280,22,M,D,some_college,middle,charter,rural,2.1,79.2,0,no,19,medium,yes,yes,6.1,6.4,3.4,58.7,65.6,75.4,63.9,2.61,1
STU07281,18,F,E,bachelor,middle,public,rural,7.5,77.2,0,no,5,high,yes,yes,5.7,4.1,3.4,60.9,56.2,62.6,75.1,2.52,1
STU07282,22,F,C,some_college,middle,public,urban,2.9,92.0,3,no,5,low,no,no,7.1,3.4,2.9,89.8,66.0,85.1,84.0,3.25,1
STU07283,15,M,C,some_college,high,private,rural,11.1,74.5,3,no,20,medium,yes,yes,8.5,4.7,4.4,73.0,65.6,87.9,99.7,2.93,1
STU07284,16,F,C,high_school,middle,public,urban,6.5,80.4,0,yes,14,medium,yes,yes,4.9,9.3,4.0,44.5,65.9,49.4,41.8,2.16,1
STU07285,23,M,C,high_school,high,private,suburban,19.3,79.2,2,no,2,high,yes,yes,5.7,8.8,3.8,78.1,74.9,90.4,87.7,3.38,1
STU07286,22,F,D,high_school,middle,public,urban,12.2,79.3,5,yes,15,medium,yes,yes,8.2,6.2,7.3,89.8,82.7,75.6,97.6,3.51,1
STU07287,16,F,A,bachelor,high,public,urban,4.4,84.5,1,yes,20,high,yes,yes,7.0,5.6,9.3,91.9,92.6,85.2,96.6,3.58,1
STU07288,19,F,A,high_school,high,public,suburban,16.7,77.4,0,yes,16,high,yes,yes,7.2,6.4,4.5,95.6,91.3,100.0,93.7,3.93,1
STU07289,15,M,D,master,middle,public,rural,10.7,84.0,0,no,3,medium,yes,yes,9.6,4.3,2.1,96.8,80.0,59.4,69.6,2.81,1
STU07290,22,F,A,high_school,high,public,urban,15.8,80.8,1,yes,20,medium,yes,yes,6.5,1.8,5.9,71.7,73.9,74.2,79.8,3.17,1
STU07291,23,F,D,high_school,low,public,suburban,1.7,85.3,5,yes,14,low,no,no,5.8,4.7,7.6,57.1,54.3,42.6,41.1,2.21,1
STU07292,18,M,B,some_college,high,public,rural,15.3,82.7,4,no,19,high,yes,yes,6.0,6.6,3.7,87.2,85.1,100.0,92.6,3.87,1
STU07293,18,F,C,high_school,middle,public,suburban,22.6,75.1,0,no,12,medium,yes,yes,8.3,6.4,2.9,71.9,88.1,90.5,100.0,3.47,1
STU07294,17,F,B,high_school,low,public,rural,12.9,68.9,5,no,10,high,yes,no,4.9,8.9,1.3,55.4,60.6,49.8,48.2,2.31,1
STU07295,19,F,C,high_school,middle,charter,urban,6.8,100.0,3,no,0,low,yes,no,5.8,5.6,5.4,72.0,65.1,64.0,79.1,2.91,1
STU07296,17,Non-binary,D,some_college,low,public,urban,16.8,79.5,5,no,20,medium,yes,yes,6.4,5.8,3.2,84.9,85.7,82.0,88.2,2.95,1
STU07297,17,M,D,high_school,high,public,suburban,7.1,87.4,3,no,12,high,yes,yes,5.1,6.9,8.2,100.0,89.4,52.7,78.4,3.14,1
STU07298,19,M,B,some_college,high,public,suburban,14.6,82.9,4,no,18,medium,yes,yes,5.9,7.8,7.2,60.6,75.6,96.3,86.0,3.37,1
STU07299,24,M,B,high_school,middle,public,rural,23.8,75.4,2,yes,10,high,yes,no,8.4,6.4,9.1,100.0,88.2,100.0,100.0,3.76,1
STU07300,23,M,D,none,low,private,urban,5.5,82.1,0,no,1,high,no,no,5.8,8.2,8.0,52.0,52.5,61.5,61.7,2.2,1
STU07301,18,M,A,none,high,public,urban,13.8,69.2,3,no,18,medium,yes,yes,4.8,10.0,2.6,49.7,37.4,56.8,41.3,1.85,0
STU07302,25,F,A,high_school,high,public,urban,23.3,86.4,0,yes,16,medium,yes,yes,7.0,5.4,5.2,90.5,91.8,94.7,86.2,3.79,1
STU07303,17,M,C,bachelor,middle,public,suburban,17.3,89.7,2,no,10,high,yes,no,4.4,10.0,8.4,76.7,81.0,78.9,73.5,3.32,1
STU07304,25,F,D,some_college,middle,public,urban,15.1,83.5,0,no,9,medium,yes,yes,8.5,4.7,2.8,78.5,89.1,82.5,81.1,3.2,1
STU07305,18,M,B,bachelor,middle,public,urban,0.0,73.9,0,no,8,medium,yes,no,6.3,5.1,4.7,59.9,62.6,59.6,62.2,2.44,1
STU07306,20,M,A,master,middle,public,rural,6.1,67.1,1,yes,12,low,yes,yes,6.3,6.3,5.0,54.8,66.0,63.6,73.2,2.61,1
STU07307,17,F,E,high_school,high,public,suburban,16.4,64.6,1,no,5,medium,yes,yes,6.8,7.5,5.7,86.7,70.1,71.3,76.8,2.94,1
STU07308,23,F,E,master,middle,private,rural,10.0,87.0,5,yes,11,high,yes,no,7.9,5.5,6.7,72.1,92.2,79.9,89.9,3.42,1
STU07309,18,M,D,bachelor,low,public,urban,7.5,77.7,5,no,0,low,yes,yes,6.3,5.0,3.2,92.8,84.9,77.0,96.0,3.7,1
STU07310,24,F,D,bachelor,low,public,urban,17.5,69.9,2,yes,4,medium,yes,no,4.1,10.0,3.3,56.6,62.4,42.2,81.0,2.45,1
STU07311,15,F,E,master,middle,public,suburban,15.8,88.7,4,no,7,medium,yes,yes,5.9,8.2,6.4,93.3,91.5,92.1,100.0,3.57,1
STU07312,20,M,C,high_school,middle,public,urban,5.4,89.3,5,no,7,high,yes,yes,7.7,3.9,5.7,67.6,73.8,78.5,87.7,2.96,1
STU07313,16,F,D,some_college,high,public,rural,16.3,88.8,1,no,7,high,yes,yes,5.5,7.3,10.0,100.0,85.5,89.6,96.4,3.78,1
STU07314,24,F,C,some_college,high,public,rural,6.0,75.0,0,no,6,low,yes,yes,6.4,4.3,3.0,63.6,57.0,78.9,79.0,2.8,1
STU07315,19,M,B,bachelor,low,public,suburban,0.9,81.0,0,no,14,low,no,no,7.0,4.4,4.5,47.8,45.7,52.0,53.2,1.93,0
STU07316,22,F,D,high_school,low,public,rural,11.3,88.4,3,no,14,low,yes,yes,6.0,4.7,2.0,66.7,76.0,99.0,94.0,3.23,1
STU07317,24,F,D,high_school,middle,public,rural,2.9,92.4,3,no,7,high,yes,yes,7.4,4.7,6.8,89.0,98.4,94.8,89.9,3.75,1
STU07318,20,M,B,phd,high,public,suburban,5.7,80.5,0,no,0,medium,yes,yes,6.1,4.2,5.4,89.6,80.1,86.2,83.2,3.22,1
STU07319,15,F,C,some_college,high,public,urban,5.6,85.5,2,no,0,medium,yes,yes,8.9,5.2,6.8,76.8,77.1,80.5,51.4,2.98,1
STU07320,17,M,D,high_school,low,public,urban,10.4,100.0,1,no,10,medium,yes,yes,8.2,4.8,3.8,80.2,94.1,100.0,70.6,3.44,1
STU07321,17,M,B,high_school,middle,charter,urban,15.0,94.3,1,no,10,medium,yes,yes,6.9,4.5,1.8,91.8,88.1,98.6,100.0,3.8,1
STU07322,25,M,D,some_college,high,private,rural,9.9,87.2,3,yes,17,high,yes,yes,8.8,4.8,9.0,100.0,100.0,90.7,100.0,4.0,1
STU07323,24,M,A,high_school,middle,private,suburban,3.0,97.1,2,no,11,high,yes,yes,7.3,3.6,7.9,89.4,90.1,73.4,68.7,3.26,1
STU07324,20,M,C,high_school,middle,public,rural,3.5,88.9,5,yes,0,high,yes,yes,7.4,4.1,8.0,50.2,71.4,53.1,76.6,2.79,1
STU07325,24,M,E,phd,low,public,suburban,2.0,97.5,1,yes,11,low,no,yes,7.7,2.6,6.4,87.4,82.6,62.1,91.2,3.15,1
STU07326,17,F,D,none,low,private,rural,13.2,77.5,3,no,16,high,yes,yes,7.3,3.2,6.0,64.3,70.8,70.7,66.8,2.6,1
STU07327,22,M,D,high_school,low,public,urban,3.9,90.7,1,yes,3,medium,no,no,7.8,5.4,6.4,62.6,73.3,68.4,80.7,2.72,1
STU07328,19,M,D,bachelor,middle,private,suburban,12.6,88.4,1,no,5,low,yes,yes,7.3,4.8,3.1,71.2,80.1,62.1,91.2,3.18,1
STU07329,17,F,C,high_school,middle,private,urban,0.0,81.6,1,no,10,high,yes,yes,7.4,3.6,5.3,90.1,56.1,77.1,64.1,2.98,1
STU07330,17,M,D,high_school,middle,public,suburban,17.9,83.0,4,no,13,high,yes,yes,9.1,6.9,8.4,77.4,58.6,77.5,74.5,3.01,1
STU07331,19,F,B,some_college,middle,public,suburban,10.7,90.9,3,yes,1,medium,yes,yes,8.8,5.7,9.6,92.4,90.2,96.6,95.4,3.66,1
STU07332,18,F,C,bachelor,low,public,urban,0.9,73.2,5,yes,9,medium,yes,no,5.6,7.0,5.9,54.7,59.5,78.7,56.2,2.18,1
STU07333,17,M,C,some_college,low,public,suburban,6.2,73.1,5,yes,13,medium,yes,no,6.9,4.2,1.0,54.4,57.8,79.9,63.0,2.69,1
STU07334,18,M,C,bachelor,low,private,urban,11.4,79.6,3,yes,12,high,no,yes,6.8,4.8,6.5,88.2,95.3,80.1,82.0,3.34,1
STU07335,16,F,C,bachelor,low,public,suburban,5.0,94.0,3,yes,12,low,yes,no,4.8,8.3,7.4,50.3,44.9,58.6,60.1,2.06,1
STU07336,25,M,C,bachelor,high,public,suburban,14.3,86.2,5,no,2,medium,yes,yes,9.0,5.8,5.2,73.5,76.4,96.4,77.2,2.99,1
STU07337,19,F,B,some_college,low,public,suburban,17.5,85.2,5,no,13,high,no,no,5.8,6.5,3.8,60.6,74.8,100.0,96.9,3.33,1
STU07338,16,F,B,bachelor,low,private,suburban,15.8,95.3,2,yes,7,low,yes,no,8.1,4.4,6.5,78.4,85.9,100.0,100.0,3.25,1
STU07339,21,F,C,none,high,public,urban,10.5,73.0,3,no,6,medium,yes,yes,5.2,6.1,5.1,39.7,56.1,65.3,73.1,2.23,1
STU07340,24,M,A,some_college,middle,public,suburban,19.3,94.9,2,no,3,low,yes,yes,6.7,4.9,4.2,91.5,83.0,95.2,97.2,3.75,1
STU07341,18,F,E,high_school,low,public,urban,10.5,85.4,3,no,6,medium,no,yes,6.6,5.6,1.9,90.8,61.4,60.8,66.8,2.75,1
STU07342,24,M,A,high_school,low,private,rural,8.6,67.1,4,yes,18,medium,yes,no,8.0,5.0,1.9,69.7,79.7,55.8,54.0,2.41,1
STU07343,21,F,D,master,low,public,suburban,10.2,91.8,5,no,2,high,yes,yes,7.1,4.8,7.5,100.0,100.0,100.0,96.8,3.89,1
STU07344,23,F,B,none,low,private,rural,9.3,83.8,1,no,7,medium,yes,yes,8.0,5.2,2.7,66.4,88.4,67.1,59.8,2.91,1
STU07345,18,M,D,high_school,middle,private,suburban,12.8,91.5,4,no,11,medium,yes,yes,7.2,2.2,9.0,96.5,88.9,95.7,100.0,3.76,1
STU07346,15,M,D,high_school,middle,charter,urban,4.8,81.6,0,no,9,high,yes,yes,6.3,5.8,10.0,79.7,64.6,72.1,82.8,3.07,1
STU07347,18,M,E,some_college,low,private,suburban,16.6,79.8,1,yes,3,medium,yes,yes,6.0,5.9,3.1,83.3,84.0,99.2,94.0,3.43,1
STU07348,25,F,D,bachelor,high,public,suburban,19.9,86.2,5,yes,16,low,yes,yes,8.0,3.5,3.8,73.8,73.5,92.6,89.1,3.34,1
STU07349,23,M,D,some_college,low,charter,suburban,24.6,85.5,3,no,14,medium,yes,no,5.8,5.0,6.6,100.0,97.4,100.0,100.0,4.0,1
STU07350,23,F,B,bachelor,middle,charter,suburban,0.9,77.1,5,yes,17,high,yes,yes,6.8,2.2,9.2,100.0,89.8,100.0,94.5,3.86,1
STU07351,24,F,C,some_college,low,public,suburban,10.0,80.6,0,no,3,high,yes,no,5.6,9.3,6.1,71.0,70.1,64.3,77.3,2.91,1
STU07352,19,M,B,master,low,private,suburban,6.0,84.0,3,no,12,low,yes,no,7.1,6.5,3.3,74.5,84.8,77.6,68.8,3.0,1
STU07353,18,F,D,bachelor,middle,charter,suburban,15.1,80.4,0,no,19,medium,no,yes,7.6,4.7,4.7,100.0,84.5,84.2,89.3,3.62,1
STU07354,25,M,D,high_school,low,public,urban,16.7,98.4,3,no,8,low,yes,no,6.7,6.2,4.8,78.9,62.8,71.6,79.4,3.19,1
STU07355,21,M,B,master,low,public,suburban,11.1,87.4,2,yes,0,low,no,no,4.7,8.7,3.5,64.9,57.3,58.0,65.8,2.48,1
STU07356,18,F,D,high_school,middle,public,suburban,8.4,92.4,0,no,11,low,yes,no,7.9,2.8,7.3,64.1,72.6,80.8,74.0,2.83,1
STU07357,18,M,B,some_college,high,public,suburban,8.8,82.4,1,yes,2,medium,yes,yes,6.5,4.1,4.4,77.7,47.0,80.3,54.5,2.82,1
STU07358,24,F,D,high_school,middle,charter,urban,9.1,80.9,0,yes,12,low,yes,yes,9.3,4.9,5.8,60.1,65.6,81.2,78.7,3.06,1
STU07359,15,Non-binary,C,some_college,low,public,rural,12.1,98.9,5,no,2,low,yes,yes,7.5,3.7,6.1,73.5,71.8,89.2,74.4,3.1,1
STU07360,15,M,C,phd,middle,private,rural,14.5,80.2,2,no,11,medium,no,yes,8.1,3.9,5.5,100.0,89.8,84.4,100.0,3.67,1
STU07361,23,F,D,bachelor,middle,private,urban,20.3,83.0,5,yes,12,high,yes,yes,4.5,9.7,5.6,96.9,92.5,84.9,72.2,3.45,1
STU07362,15,M,B,some_college,middle,private,rural,9.8,82.5,0,yes,9,high,yes,no,6.3,6.0,6.1,70.3,96.1,100.0,89.2,3.76,1
STU07363,16,F,D,master,middle,public,rural,17.3,69.6,3,yes,2,medium,yes,yes,7.7,2.6,3.8,62.9,80.6,72.6,91.3,2.97,1
STU07364,25,Non-binary,D,some_college,middle,public,suburban,5.5,89.0,3,no,19,low,yes,no,7.0,1.0,6.4,60.2,50.1,42.8,62.9,2.5,1
STU07365,19,F,B,high_school,high,public,rural,3.6,90.5,0,no,17,medium,yes,yes,5.1,8.7,5.5,66.9,50.4,68.6,74.3,2.48,1
STU07366,23,F,C,bachelor,high,public,suburban,18.3,77.9,4,yes,12,low,yes,yes,5.6,5.8,4.7,94.5,100.0,86.5,76.0,3.47,1
STU07367,20,M,A,none,low,public,urban,11.5,77.5,0,no,8,low,no,yes,7.1,4.4,2.4,83.8,76.2,64.1,79.9,2.9,1
STU07368,15,F,C,bachelor,high,public,urban,9.2,82.5,5,no,11,low,no,yes,6.9,1.7,9.1,87.9,95.5,100.0,87.5,3.66,1
STU07369,17,M,D,none,middle,private,urban,4.4,100.0,1,yes,10,medium,no,yes,4.6,8.2,7.2,43.2,56.5,76.6,68.5,2.72,1
STU07370,23,F,A,high_school,high,charter,suburban,8.5,82.3,3,yes,6,low,yes,yes,8.9,7.2,2.3,79.5,63.0,69.4,71.4,2.74,1
STU07371,16,M,A,some_college,middle,public,urban,12.2,95.4,3,yes,4,medium,yes,no,7.0,4.3,6.6,94.8,89.8,85.4,91.4,3.64,1
STU07372,21,M,C,high_school,middle,private,urban,11.4,78.1,5,no,3,medium,yes,yes,8.1,3.6,4.3,73.6,94.2,66.0,84.1,3.4,1
STU07373,18,M,B,high_school,middle,public,suburban,1.8,85.0,3,no,20,high,yes,yes,8.5,5.2,4.3,77.0,70.4,72.8,69.3,3.12,1
STU07374,19,M,B,high_school,middle,public,urban,2.8,68.4,4,no,3,low,yes,yes,6.2,7.1,3.4,70.8,48.9,54.3,59.3,2.22,1
STU07375,25,M,C,none,middle,public,urban,10.8,79.9,0,yes,17,medium,yes,yes,7.2,3.1,6.5,86.3,80.4,75.1,81.5,3.17,1
STU07376,21,M,C,bachelor,middle,public,suburban,15.0,99.0,5,yes,9,high,yes,yes,6.4,6.5,5.8,88.7,80.7,84.0,100.0,3.8,1
STU07377,21,F,D,some_college,middle,charter,suburban,6.2,86.3,4,no,1,medium,yes,yes,8.0,1.9,5.4,67.2,80.1,89.7,68.8,2.93,1
STU07378,18,F,C,high_school,low,public,suburban,1.0,81.5,4,no,9,medium,yes,no,8.0,6.9,5.8,58.2,58.0,67.4,68.7,2.84,1
STU07379,19,M,C,high_school,middle,public,urban,10.7,71.4,0,yes,7,high,yes,yes,6.2,5.2,8.0,97.3,75.6,92.3,84.9,3.28,1
STU07380,22,F,C,high_school,low,public,suburban,0.0,91.4,1,no,2,high,no,yes,6.1,4.5,10.0,44.8,47.6,63.5,63.1,2.12,1
STU07381,15,M,B,some_college,low,private,urban,7.8,79.1,4,no,0,medium,no,yes,5.8,5.4,4.7,45.4,59.2,76.2,58.7,2.19,1
STU07382,17,F,C,some_college,middle,public,suburban,14.6,88.8,5,yes,10,low,yes,yes,7.7,4.4,4.1,73.8,82.1,85.7,71.2,3.57,1
STU07383,21,M,D,high_school,middle,charter,urban,9.0,71.9,5,no,14,medium,yes,yes,6.5,5.5,5.7,39.2,66.8,80.2,62.1,2.47,1
STU07384,21,F,E,phd,low,public,suburban,2.2,92.5,5,yes,10,high,yes,no,5.5,6.1,7.2,71.2,78.1,62.8,73.6,2.78,1
